fly	phase	day	lengths
fly_09	Night	1	11
fly_09	Night	1	56
fly_09	Night	1	32
fly_09	Night	1	8
fly_09	Night	1	5
fly_09	Night	1	16
fly_09	Night	1	27
fly_09	Night	1	23
fly_09	Night	1	13
fly_09	Night	1	5
fly_09	Night	1	9
fly_09	Night	1	67
fly_09	Night	1	5
fly_09	Night	1	20
fly_09	Night	1	5
fly_09	Night	1	7
fly_09	Night	1	14
fly_09	Night	1	15
fly_09	Night	1	15
fly_09	Night	1	7
fly_09	Night	1	8
fly_09	Night	1	13
fly_09	Night	1	5
fly_09	Night	1	7
fly_09	Night	1	16
fly_09	Night	1	17
fly_10	Night	1	7
fly_10	Night	1	6
fly_10	Night	1	16
fly_10	Night	1	7
fly_10	Night	1	7
fly_10	Night	1	61
fly_10	Night	1	6
fly_10	Night	1	27
fly_10	Night	1	31
fly_10	Night	1	63
fly_10	Night	1	68
fly_10	Night	1	301
fly_11	Night	1	20
fly_11	Night	1	6
fly_11	Night	1	17
fly_11	Night	1	8
fly_11	Night	1	8
fly_11	Night	1	5
fly_11	Night	1	8
fly_11	Night	1	50
fly_11	Night	1	29
fly_11	Night	1	117
fly_11	Night	1	5
fly_11	Night	1	390
fly_12	Night	1	6
fly_12	Night	1	10
fly_12	Night	1	13
fly_12	Night	1	7
fly_12	Night	1	18
fly_12	Night	1	5
fly_12	Night	1	64
fly_12	Night	1	105
fly_12	Night	1	10
fly_12	Night	1	13
fly_12	Night	1	11
fly_12	Night	1	32
fly_12	Night	1	24
fly_12	Night	1	6
fly_12	Night	1	12
fly_12	Night	1	7
fly_12	Night	1	11
fly_12	Night	1	40
fly_12	Night	1	8
fly_12	Night	1	6
fly_12	Night	1	10
fly_12	Night	1	218
fly_13	Night	1	38
fly_13	Night	1	16
fly_13	Night	1	21
fly_13	Night	1	14
fly_13	Night	1	17
fly_13	Night	1	15
fly_13	Night	1	13
fly_13	Night	1	9
fly_13	Night	1	30
fly_13	Night	1	28
fly_13	Night	1	43
fly_13	Night	1	5
fly_13	Night	1	23
fly_13	Night	1	414
fly_14	Night	1	5
fly_14	Night	1	6
fly_14	Night	1	5
fly_14	Night	1	37
fly_14	Night	1	13
fly_14	Night	1	35
fly_14	Night	1	489
fly_15	Night	1	29
fly_15	Night	1	30
fly_15	Night	1	7
fly_15	Night	1	8
fly_15	Night	1	11
fly_15	Night	1	9
fly_15	Night	1	9
fly_15	Night	1	5
fly_15	Night	1	9
fly_15	Night	1	13
fly_15	Night	1	11
fly_15	Night	1	6
fly_15	Night	1	7
fly_15	Night	1	8
fly_15	Night	1	13
fly_15	Night	1	90
fly_15	Night	1	414
fly_16	Night	1	12
fly_16	Night	1	9
fly_16	Night	1	8
fly_16	Night	1	5
fly_16	Night	1	7
fly_16	Night	1	11
fly_16	Night	1	26
fly_16	Night	1	45
fly_16	Night	1	6
fly_16	Night	1	20
fly_16	Night	1	29
fly_16	Night	1	35
fly_16	Night	1	14
fly_16	Night	1	20
fly_16	Night	1	32
fly_16	Night	1	161
fly_16	Night	1	13
fly_16	Night	1	141
fly_17	Night	1	5
fly_17	Night	1	5
fly_17	Night	1	5
fly_17	Night	1	11
fly_17	Night	1	8
fly_17	Night	1	6
fly_17	Night	1	5
fly_17	Night	1	14
fly_17	Night	1	13
fly_17	Night	1	11
fly_17	Night	1	9
fly_17	Night	1	20
fly_17	Night	1	7
fly_17	Night	1	52
fly_17	Night	1	30
fly_17	Night	1	33
fly_17	Night	1	16
fly_17	Night	1	9
fly_17	Night	1	8
fly_17	Night	1	33
fly_17	Night	1	5
fly_17	Night	1	5
fly_17	Night	1	300
fly_18	Night	1	7
fly_18	Night	1	18
fly_18	Night	1	8
fly_18	Night	1	5
fly_18	Night	1	16
fly_18	Night	1	5
fly_18	Night	1	11
fly_18	Night	1	7
fly_18	Night	1	46
fly_18	Night	1	470
fly_19	Night	1	6
fly_19	Night	1	16
fly_19	Night	1	5
fly_19	Night	1	12
fly_19	Night	1	15
fly_19	Night	1	12
fly_19	Night	1	23
fly_19	Night	1	18
fly_19	Night	1	6
fly_19	Night	1	20
fly_19	Night	1	14
fly_19	Night	1	81
fly_19	Night	1	113
fly_19	Night	1	351
fly_20	Night	1	10
fly_20	Night	1	9
fly_20	Night	1	5
fly_20	Night	1	6
fly_20	Night	1	5
fly_20	Night	1	9
fly_20	Night	1	15
fly_20	Night	1	8
fly_20	Night	1	60
fly_20	Night	1	15
fly_20	Night	1	414
fly_21	Night	1	10
fly_21	Night	1	7
fly_21	Night	1	10
fly_21	Night	1	6
fly_21	Night	1	6
fly_21	Night	1	14
fly_21	Night	1	16
fly_21	Night	1	17
fly_21	Night	1	5
fly_21	Night	1	27
fly_21	Night	1	39
fly_21	Night	1	16
fly_21	Night	1	8
fly_21	Night	1	60
fly_21	Night	1	92
fly_21	Night	1	6
fly_21	Night	1	51
fly_21	Night	1	20
fly_21	Night	1	124
fly_21	Night	1	11
fly_21	Night	1	6
fly_21	Night	1	52
fly_22	Night	1	5
fly_22	Night	1	6
fly_22	Night	1	10
fly_22	Night	1	6
fly_22	Night	1	7
fly_22	Night	1	9
fly_22	Night	1	12
fly_22	Night	1	136
fly_22	Night	1	7
fly_22	Night	1	360
fly_23	Night	1	6
fly_23	Night	1	5
fly_23	Night	1	8
fly_23	Night	1	7
fly_23	Night	1	6
fly_23	Night	1	6
fly_23	Night	1	8
fly_23	Night	1	7
fly_23	Night	1	16
fly_23	Night	1	23
fly_23	Night	1	14
fly_23	Night	1	5
fly_23	Night	1	11
fly_23	Night	1	5
fly_23	Night	1	12
fly_23	Night	1	11
fly_23	Night	1	9
fly_23	Night	1	5
fly_23	Night	1	5
fly_23	Night	1	51
fly_23	Night	1	73
fly_23	Night	1	142
fly_23	Night	1	31
fly_23	Night	1	21
fly_23	Night	1	104
fly_24	Night	1	5
fly_24	Night	1	5
fly_24	Night	1	7
fly_24	Night	1	6
fly_24	Night	1	22
fly_24	Night	1	5
fly_24	Night	1	13
fly_24	Night	1	11
fly_24	Night	1	6
fly_24	Night	1	19
fly_24	Night	1	16
fly_24	Night	1	446
fly_25	Night	1	6
fly_25	Night	1	5
fly_25	Night	1	7
fly_25	Night	1	5
fly_25	Night	1	15
fly_25	Night	1	18
fly_25	Night	1	7
fly_25	Night	1	15
fly_25	Night	1	19
fly_25	Night	1	5
fly_25	Night	1	7
fly_25	Night	1	14
fly_25	Night	1	6
fly_25	Night	1	11
fly_25	Night	1	6
fly_25	Night	1	14
fly_25	Night	1	11
fly_25	Night	1	77
fly_25	Night	1	7
fly_25	Night	1	7
fly_25	Night	1	70
fly_25	Night	1	56
fly_25	Night	1	245
fly_26	Night	1	5
fly_26	Night	1	6
fly_26	Night	1	7
fly_26	Night	1	8
fly_26	Night	1	14
fly_26	Night	1	10
fly_26	Night	1	9
fly_26	Night	1	5
fly_26	Night	1	15
fly_26	Night	1	14
fly_26	Night	1	22
fly_26	Night	1	5
fly_26	Night	1	12
fly_26	Night	1	22
fly_26	Night	1	50
fly_26	Night	1	42
fly_26	Night	1	14
fly_26	Night	1	10
fly_26	Night	1	6
fly_26	Night	1	51
fly_26	Night	1	37
fly_26	Night	1	50
fly_26	Night	1	64
fly_26	Night	1	59
fly_26	Night	1	19
fly_26	Night	1	39
fly_26	Night	1	35
fly_27	Night	1	13
fly_27	Night	1	39
fly_27	Night	1	21
fly_27	Night	1	10
fly_27	Night	1	124
fly_27	Night	1	7
fly_27	Night	1	6
fly_27	Night	1	479
fly_28	Night	1	53
fly_28	Night	1	7
fly_28	Night	1	12
fly_28	Night	1	14
fly_28	Night	1	8
fly_28	Night	1	13
fly_28	Night	1	5
fly_28	Night	1	20
fly_28	Night	1	9
fly_28	Night	1	6
fly_28	Night	1	9
fly_28	Night	1	8
fly_28	Night	1	38
fly_28	Night	1	9
fly_28	Night	1	19
fly_28	Night	1	12
fly_28	Night	1	425
fly_29	Night	1	34
fly_29	Night	1	61
fly_29	Night	1	17
fly_29	Night	1	603
fly_30	Night	1	7
fly_30	Night	1	10
fly_30	Night	1	8
fly_30	Night	1	20
fly_30	Night	1	14
fly_30	Night	1	18
fly_30	Night	1	60
fly_30	Night	1	27
fly_30	Night	1	6
fly_30	Night	1	467
fly_31	Night	1	10
fly_31	Night	1	11
fly_31	Night	1	8
fly_31	Night	1	17
fly_31	Night	1	13
fly_31	Night	1	18
fly_31	Night	1	26
fly_31	Night	1	36
fly_31	Night	1	29
fly_31	Night	1	37
fly_31	Night	1	72
fly_31	Night	1	8
fly_31	Night	1	67
fly_31	Night	1	265
fly_32	Night	1	8
fly_32	Night	1	15
fly_32	Night	1	10
fly_32	Night	1	7
fly_32	Night	1	18
fly_32	Night	1	14
fly_32	Night	1	521
fly_32	Night	1	9
fly_32	Night	1	5
fly_32	Night	1	6
fly_01	Night	2	4
fly_01	Night	2	5
fly_01	Night	2	18
fly_01	Night	2	641
fly_02	Night	2	8
fly_02	Night	2	8
fly_02	Night	2	10
fly_02	Night	2	23
fly_02	Night	2	27
fly_02	Night	2	57
fly_02	Night	2	17
fly_02	Night	2	26
fly_02	Night	2	41
fly_02	Night	2	37
fly_02	Night	2	219
fly_02	Night	2	75
fly_02	Night	2	40
fly_02	Night	2	38
fly_03	Night	2	6
fly_03	Night	2	12
fly_03	Night	2	6
fly_03	Night	2	5
fly_03	Night	2	7
fly_03	Night	2	68
fly_03	Night	2	19
fly_03	Night	2	68
fly_03	Night	2	462
fly_04	Night	2	8
fly_04	Night	2	9
fly_04	Night	2	14
fly_04	Night	2	8
fly_04	Night	2	8
fly_04	Night	2	526
fly_05	Night	2	22
fly_05	Night	2	578
fly_06	Night	2	5
fly_06	Night	2	6
fly_06	Night	2	8
fly_06	Night	2	5
fly_06	Night	2	7
fly_06	Night	2	7
fly_06	Night	2	19
fly_06	Night	2	9
fly_06	Night	2	585
fly_07	Night	2	8
fly_07	Night	2	14
fly_07	Night	2	82
fly_07	Night	2	564
fly_08	Night	2	5
fly_08	Night	2	5
fly_08	Night	2	6
fly_08	Night	2	7
fly_08	Night	2	38
fly_08	Night	2	184
fly_08	Night	2	414
fly_09	Night	2	75
fly_09	Night	2	24
fly_09	Night	2	13
fly_09	Night	2	14
fly_09	Night	2	5
fly_09	Night	2	77
fly_09	Night	2	7
fly_09	Night	2	481
fly_10	Night	2	1
fly_10	Night	2	7
fly_10	Night	2	5
fly_10	Night	2	5
fly_10	Night	2	20
fly_10	Night	2	44
fly_10	Night	2	542
fly_11	Night	2	8
fly_11	Night	2	6
fly_11	Night	2	10
fly_11	Night	2	5
fly_11	Night	2	7
fly_11	Night	2	634
fly_12	Night	2	9
fly_12	Night	2	8
fly_12	Night	2	12
fly_12	Night	2	9
fly_12	Night	2	620
fly_13	Night	2	6
fly_13	Night	2	6
fly_13	Night	2	41
fly_13	Night	2	55
fly_13	Night	2	584
fly_14	Night	2	7
fly_14	Night	2	613
fly_15	Night	2	8
fly_15	Night	2	8
fly_15	Night	2	5
fly_15	Night	2	7
fly_15	Night	2	9
fly_15	Night	2	10
fly_15	Night	2	100
fly_15	Night	2	540
fly_16	Night	2	6
fly_16	Night	2	9
fly_16	Night	2	9
fly_16	Night	2	46
fly_16	Night	2	6
fly_16	Night	2	45
fly_16	Night	2	492
fly_17	Night	2	5
fly_17	Night	2	5
fly_17	Night	2	6
fly_17	Night	2	15
fly_17	Night	2	7
fly_17	Night	2	9
fly_17	Night	2	12
fly_17	Night	2	12
fly_17	Night	2	257
fly_17	Night	2	5
fly_17	Night	2	19
fly_17	Night	2	42
fly_17	Night	2	107
fly_17	Night	2	20
fly_17	Night	2	16
fly_17	Night	2	20
fly_18	Night	2	14
fly_18	Night	2	5
fly_18	Night	2	12
fly_18	Night	2	7
fly_18	Night	2	11
fly_18	Night	2	574
fly_19	Night	2	9
fly_19	Night	2	7
fly_19	Night	2	8
fly_19	Night	2	7
fly_19	Night	2	35
fly_19	Night	2	627
fly_20	Night	2	5
fly_20	Night	2	5
fly_20	Night	2	16
fly_20	Night	2	10
fly_20	Night	2	5
fly_20	Night	2	5
fly_20	Night	2	552
fly_21	Night	2	6
fly_21	Night	2	9
fly_21	Night	2	7
fly_21	Night	2	10
fly_21	Night	2	6
fly_21	Night	2	20
fly_21	Night	2	39
fly_21	Night	2	25
fly_21	Night	2	414
fly_21	Night	2	105
fly_22	Night	2	7
fly_22	Night	2	6
fly_22	Night	2	6
fly_22	Night	2	19
fly_22	Night	2	8
fly_22	Night	2	19
fly_22	Night	2	7
fly_22	Night	2	6
fly_22	Night	2	520
fly_23	Night	2	39
fly_23	Night	2	29
fly_23	Night	2	5
fly_23	Night	2	10
fly_23	Night	2	46
fly_23	Night	2	150
fly_23	Night	2	7
fly_23	Night	2	67
fly_23	Night	2	320
fly_24	Night	2	5
fly_24	Night	2	5
fly_24	Night	2	7
fly_24	Night	2	16
fly_24	Night	2	6
fly_24	Night	2	538
fly_25	Night	2	1
fly_25	Night	2	5
fly_25	Night	2	6
fly_25	Night	2	9
fly_25	Night	2	17
fly_25	Night	2	29
fly_25	Night	2	10
fly_25	Night	2	600
fly_26	Night	2	5
fly_26	Night	2	5
fly_26	Night	2	13
fly_26	Night	2	15
fly_26	Night	2	11
fly_26	Night	2	25
fly_26	Night	2	6
fly_26	Night	2	193
fly_26	Night	2	116
fly_26	Night	2	29
fly_26	Night	2	16
fly_26	Night	2	20
fly_26	Night	2	46
fly_26	Night	2	37
fly_26	Night	2	5
fly_26	Night	2	17
fly_26	Night	2	20
fly_26	Night	2	8
fly_27	Night	2	5
fly_27	Night	2	15
fly_27	Night	2	31
fly_27	Night	2	5
fly_27	Night	2	38
fly_27	Night	2	603
fly_28	Night	2	31
fly_28	Night	2	37
fly_28	Night	2	11
fly_28	Night	2	633
fly_29	Night	2	11
fly_29	Night	2	5
fly_29	Night	2	5
fly_29	Night	2	7
fly_29	Night	2	9
fly_29	Night	2	5
fly_29	Night	2	12
fly_29	Night	2	12
fly_29	Night	2	584
fly_30	Night	2	6
fly_30	Night	2	5
fly_30	Night	2	5
fly_30	Night	2	15
fly_30	Night	2	9
fly_30	Night	2	633
fly_31	Night	2	7
fly_31	Night	2	9
fly_31	Night	2	5
fly_31	Night	2	6
fly_31	Night	2	7
fly_31	Night	2	5
fly_31	Night	2	5
fly_31	Night	2	20
fly_31	Night	2	37
fly_31	Night	2	539
fly_32	Night	2	9
fly_32	Night	2	8
fly_32	Night	2	5
fly_32	Night	2	22
fly_32	Night	2	18
fly_32	Night	2	10
fly_32	Night	2	51
fly_32	Night	2	485
fly_32	Night	2	8
fly_01	Night	3	10
fly_01	Night	3	663
fly_02	Night	3	720
fly_03	Night	3	10
fly_03	Night	3	11
fly_03	Night	3	17
fly_03	Night	3	14
fly_03	Night	3	11
fly_03	Night	3	50
fly_03	Night	3	509
fly_04	Night	3	5
fly_04	Night	3	8
fly_04	Night	3	100
fly_04	Night	3	458
fly_05	Night	3	6
fly_05	Night	3	8
fly_05	Night	3	572
fly_06	Night	3	8
fly_06	Night	3	11
fly_06	Night	3	8
fly_06	Night	3	36
fly_06	Night	3	5
fly_06	Night	3	13
fly_06	Night	3	44
fly_06	Night	3	520
fly_07	Night	3	5
fly_07	Night	3	8
fly_07	Night	3	6
fly_07	Night	3	7
fly_07	Night	3	5
fly_07	Night	3	13
fly_07	Night	3	23
fly_07	Night	3	37
fly_07	Night	3	552
fly_08	Night	3	8
fly_08	Night	3	6
fly_08	Night	3	8
fly_08	Night	3	5
fly_08	Night	3	41
fly_08	Night	3	63
fly_08	Night	3	31
fly_08	Night	3	14
fly_08	Night	3	402
fly_09	Night	3	4
fly_09	Night	3	6
fly_09	Night	3	18
fly_09	Night	3	48
fly_09	Night	3	12
fly_09	Night	3	5
fly_09	Night	3	43
fly_09	Night	3	73
fly_09	Night	3	476
fly_10	Night	3	7
fly_10	Night	3	6
fly_10	Night	3	7
fly_10	Night	3	9
fly_10	Night	3	14
fly_10	Night	3	580
fly_11	Night	3	5
fly_11	Night	3	6
fly_11	Night	3	9
fly_11	Night	3	6
fly_11	Night	3	620
fly_12	Night	3	1
fly_12	Night	3	7
fly_12	Night	3	11
fly_12	Night	3	10
fly_12	Night	3	6
fly_12	Night	3	6
fly_12	Night	3	30
fly_12	Night	3	7
fly_12	Night	3	535
fly_13	Night	3	5
fly_13	Night	3	13
fly_13	Night	3	8
fly_13	Night	3	19
fly_13	Night	3	7
fly_13	Night	3	8
fly_13	Night	3	7
fly_13	Night	3	10
fly_13	Night	3	9
fly_13	Night	3	550
fly_14	Night	3	11
fly_14	Night	3	8
fly_14	Night	3	6
fly_14	Night	3	16
fly_14	Night	3	584
fly_15	Night	3	1
fly_15	Night	3	5
fly_15	Night	3	87
fly_15	Night	3	550
fly_16	Night	3	6
fly_16	Night	3	27
fly_16	Night	3	38
fly_16	Night	3	12
fly_16	Night	3	14
fly_16	Night	3	516
fly_17	Night	3	9
fly_17	Night	3	5
fly_17	Night	3	5
fly_17	Night	3	19
fly_17	Night	3	31
fly_17	Night	3	13
fly_17	Night	3	6
fly_17	Night	3	9
fly_17	Night	3	478
fly_18	Night	3	5
fly_18	Night	3	22
fly_18	Night	3	583
fly_19	Night	3	5
fly_19	Night	3	11
fly_19	Night	3	12
fly_19	Night	3	11
fly_19	Night	3	592
fly_20	Night	3	5
fly_20	Night	3	18
fly_20	Night	3	9
fly_20	Night	3	5
fly_20	Night	3	7
fly_20	Night	3	77
fly_20	Night	3	444
fly_21	Night	3	5
fly_21	Night	3	7
fly_21	Night	3	13
fly_21	Night	3	12
fly_21	Night	3	8
fly_21	Night	3	571
fly_22	Night	3	5
fly_22	Night	3	6
fly_22	Night	3	5
fly_22	Night	3	15
fly_22	Night	3	10
fly_22	Night	3	9
fly_22	Night	3	5
fly_22	Night	3	5
fly_22	Night	3	531
fly_23	Night	3	7
fly_23	Night	3	11
fly_23	Night	3	18
fly_23	Night	3	17
fly_23	Night	3	17
fly_23	Night	3	34
fly_23	Night	3	74
fly_23	Night	3	25
fly_23	Night	3	14
fly_23	Night	3	37
fly_23	Night	3	106
fly_23	Night	3	319
fly_24	Night	3	15
fly_24	Night	3	6
fly_24	Night	3	547
fly_25	Night	3	5
fly_25	Night	3	17
fly_25	Night	3	12
fly_25	Night	3	5
fly_25	Night	3	23
fly_25	Night	3	7
fly_25	Night	3	14
fly_25	Night	3	132
fly_25	Night	3	452
fly_26	Night	3	10
fly_26	Night	3	6
fly_26	Night	3	24
fly_26	Night	3	8
fly_26	Night	3	16
fly_26	Night	3	7
fly_26	Night	3	27
fly_26	Night	3	67
fly_26	Night	3	397
fly_27	Night	3	7
fly_27	Night	3	5
fly_27	Night	3	6
fly_27	Night	3	22
fly_27	Night	3	8
fly_27	Night	3	10
fly_27	Night	3	20
fly_27	Night	3	583
fly_28	Night	3	60
fly_28	Night	3	9
fly_28	Night	3	20
fly_28	Night	3	30
fly_28	Night	3	10
fly_28	Night	3	576
fly_29	Night	3	10
fly_29	Night	3	6
fly_29	Night	3	5
fly_29	Night	3	7
fly_29	Night	3	5
fly_29	Night	3	8
fly_29	Night	3	18
fly_29	Night	3	6
fly_29	Night	3	35
fly_29	Night	3	17
fly_29	Night	3	531
fly_30	Night	3	10
fly_30	Night	3	8
fly_30	Night	3	612
fly_31	Night	3	6
fly_31	Night	3	8
fly_31	Night	3	7
fly_31	Night	3	21
fly_31	Night	3	17
fly_31	Night	3	184
fly_31	Night	3	407
fly_32	Night	3	6
fly_32	Night	3	6
fly_32	Night	3	6
fly_32	Night	3	14
fly_32	Night	3	546
fly_32	Night	3	11
fly_01	Day	1	40
fly_01	Day	1	42
fly_01	Day	1	11
fly_01	Day	1	8
fly_01	Day	1	83
fly_01	Day	1	66
fly_01	Day	1	85
fly_01	Day	1	67
fly_01	Day	1	78
fly_01	Day	1	6
fly_02	Day	1	17
fly_02	Day	1	14
fly_02	Day	1	12
fly_02	Day	1	5
fly_02	Day	1	40
fly_02	Day	1	72
fly_02	Day	1	301
fly_02	Day	1	27
fly_02	Day	1	80
fly_03	Day	1	20
fly_03	Day	1	8
fly_03	Day	1	5
fly_03	Day	1	12
fly_03	Day	1	6
fly_03	Day	1	23
fly_03	Day	1	7
fly_03	Day	1	58
fly_03	Day	1	6
fly_03	Day	1	11
fly_03	Day	1	8
fly_03	Day	1	31
fly_03	Day	1	138
fly_03	Day	1	21
fly_03	Day	1	19
fly_03	Day	1	17
fly_03	Day	1	9
fly_03	Day	1	13
fly_03	Day	1	17
fly_03	Day	1	11
fly_04	Day	1	3
fly_04	Day	1	5
fly_04	Day	1	17
fly_04	Day	1	8
fly_04	Day	1	9
fly_04	Day	1	10
fly_04	Day	1	8
fly_04	Day	1	16
fly_04	Day	1	70
fly_04	Day	1	36
fly_04	Day	1	40
fly_04	Day	1	230
fly_05	Day	1	6
fly_05	Day	1	10
fly_05	Day	1	7
fly_05	Day	1	8
fly_05	Day	1	8
fly_05	Day	1	8
fly_05	Day	1	5
fly_05	Day	1	5
fly_05	Day	1	12
fly_05	Day	1	5
fly_05	Day	1	26
fly_05	Day	1	24
fly_05	Day	1	14
fly_05	Day	1	211
fly_05	Day	1	34
fly_05	Day	1	7
fly_06	Day	1	1
fly_06	Day	1	8
fly_06	Day	1	9
fly_06	Day	1	6
fly_06	Day	1	6
fly_06	Day	1	94
fly_06	Day	1	20
fly_06	Day	1	29
fly_06	Day	1	38
fly_06	Day	1	41
fly_06	Day	1	36
fly_06	Day	1	19
fly_06	Day	1	32
fly_06	Day	1	50
fly_06	Day	1	34
fly_06	Day	1	40
fly_06	Day	1	15
fly_06	Day	1	6
fly_06	Day	1	6
fly_06	Day	1	6
fly_07	Day	1	24
fly_07	Day	1	10
fly_07	Day	1	5
fly_07	Day	1	13
fly_07	Day	1	11
fly_07	Day	1	11
fly_07	Day	1	14
fly_07	Day	1	24
fly_07	Day	1	41
fly_07	Day	1	13
fly_07	Day	1	7
fly_07	Day	1	14
fly_07	Day	1	51
fly_07	Day	1	7
fly_07	Day	1	23
fly_07	Day	1	20
fly_07	Day	1	144
fly_07	Day	1	5
fly_07	Day	1	34
fly_07	Day	1	7
fly_07	Day	1	7
fly_07	Day	1	7
fly_08	Day	1	1
fly_08	Day	1	11
fly_08	Day	1	13
fly_08	Day	1	24
fly_08	Day	1	15
fly_08	Day	1	8
fly_08	Day	1	13
fly_08	Day	1	14
fly_08	Day	1	35
fly_08	Day	1	25
fly_08	Day	1	14
fly_08	Day	1	14
fly_08	Day	1	20
fly_08	Day	1	6
fly_08	Day	1	15
fly_08	Day	1	10
fly_08	Day	1	31
fly_08	Day	1	30
fly_08	Day	1	15
fly_08	Day	1	7
fly_08	Day	1	20
fly_08	Day	1	12
fly_08	Day	1	6
fly_08	Day	1	32
fly_08	Day	1	30
fly_08	Day	1	11
fly_08	Day	1	36
fly_09	Day	1	5
fly_09	Day	1	5
fly_09	Day	1	21
fly_09	Day	1	17
fly_09	Day	1	16
fly_09	Day	1	6
fly_09	Day	1	17
fly_09	Day	1	5
fly_09	Day	1	24
fly_09	Day	1	13
fly_09	Day	1	6
fly_09	Day	1	13
fly_09	Day	1	8
fly_09	Day	1	15
fly_09	Day	1	7
fly_09	Day	1	8
fly_09	Day	1	5
fly_09	Day	1	18
fly_09	Day	1	9
fly_09	Day	1	11
fly_09	Day	1	16
fly_09	Day	1	7
fly_09	Day	1	9
fly_09	Day	1	36
fly_09	Day	1	44
fly_09	Day	1	19
fly_10	Day	1	1
fly_10	Day	1	13
fly_10	Day	1	30
fly_10	Day	1	11
fly_10	Day	1	8
fly_10	Day	1	16
fly_10	Day	1	17
fly_10	Day	1	37
fly_10	Day	1	5
fly_10	Day	1	25
fly_10	Day	1	42
fly_10	Day	1	167
fly_10	Day	1	67
fly_10	Day	1	31
fly_10	Day	1	32
fly_10	Day	1	4
fly_11	Day	1	1
fly_11	Day	1	5
fly_11	Day	1	6
fly_11	Day	1	6
fly_11	Day	1	5
fly_11	Day	1	6
fly_11	Day	1	11
fly_11	Day	1	13
fly_11	Day	1	6
fly_11	Day	1	5
fly_11	Day	1	16
fly_11	Day	1	210
fly_11	Day	1	15
fly_11	Day	1	8
fly_12	Day	1	1
fly_12	Day	1	34
fly_12	Day	1	5
fly_12	Day	1	8
fly_12	Day	1	48
fly_12	Day	1	47
fly_12	Day	1	26
fly_12	Day	1	49
fly_12	Day	1	5
fly_12	Day	1	12
fly_12	Day	1	12
fly_12	Day	1	16
fly_12	Day	1	45
fly_12	Day	1	8
fly_12	Day	1	178
fly_13	Day	1	1
fly_13	Day	1	14
fly_13	Day	1	11
fly_13	Day	1	7
fly_13	Day	1	14
fly_13	Day	1	10
fly_13	Day	1	7
fly_13	Day	1	5
fly_13	Day	1	7
fly_13	Day	1	5
fly_13	Day	1	6
fly_13	Day	1	5
fly_13	Day	1	6
fly_13	Day	1	186
