fly_id	Night_1	Night_2	Night_3	Day_1	Day_2	Day_3
fly_01	135.071770334928	298.555110220441	720	29.3540372670807	720	720
fly_02	23.3939393939394	310.815573770492	305.543307086614	19.8693009118541	16.5525606469003	15.4630541871921
fly_03	264.105367793241	418.172413793103	209.975425330813	70.8185941043084	41.0122950819672	65.2961373390558
fly_04	243.027257240204	459.647482014389	448.096885813149	136.800376647834	312.981785063752	86.965250965251
fly_05	61.8913525498891	398.34309623431	275.174081237911	23.3034055727554	19.4022346368715	18.6021505376344
fly_06	69.018018018018	255.982986767486	326.383177570093	22.055737704918	24.7087378640777	35.3239875389408
fly_07	325.098039215686	427.102915951973	471.136286201022	18.3401360544218	37.015625	42.3579676674365
fly_08	210.668202764977	110.504798464491	215.407942238267	17.6756756756757	34.4721549636804	32.1403887688985
fly_09	104.116634799235	250.096899224806	377.928853754941	9.49367088607595	10.6303630363036	10.7894736842105
fly_10	31.5605700712589	163.8	490.149338374291	15.7551867219917	16.9695817490494	16.5639097744361
fly_11	158.990024937656	425.124	419.540755467197	34.6246153846154	25.6930693069307	24.202216066482
fly_12	275.60206185567	483.800711743772	480.18085106383	25.2336182336182	28.8654434250765	23.5212464589235
fly_13	65.2296650717703	219.161943319838	210.351145038168	14.8571428571429	13.0805860805861	15.6689189189189
fly_14	25.8776371308017	174.871794871795	382.383275261324	22.7843866171004	11.0068259385666	17.4438040345821
fly_15	71.8853211009174	184.097713097713	432.66935483871	23.4852459016393	24.459807073955	35.0211081794195
fly_16	31.6653225806452	155.612966601179	193.798561151079	36.3002159827214	62.7045908183633	73.9416498993964
fly_17	19.989847715736	234.651663405088	184.460076045627	46.0353535353535	35.2908163265306	33.96
fly_18	76.6739659367397	261.519379844961	256.165154264973	31.1316455696203	41.747572815534	40.178947368421
fly_19	77.5383411580595	152.239436619718	198.361204013378	30.3391304347826	28.6839237057221	36.3968253968254
fly_20	125.413223140496	366.223709369025	484.721280602637	83.3807531380753	76.7903930131004	88.647311827957
fly_21	228.471264367816	250.238289205703	194.296153846154	76.4591836734694	38.8005540166205	50.4587628865979
fly_22	98.25	311.591943957968	385.612676056338	32.0798319327731	33.8363636363636	39.492125984252
fly_23	231.484615384615	429.384328358209	407.437847866419	36.6919831223629	48.6631578947368	61.3074074074074
fly_24	350.645833333333	246.170825335893	468.264492753623	207.647619047619	46.951871657754	39.2682926829268
fly_25	184.679833679834	468.300724637681	308.305263157895	92.9230769230769	43.2212581344902	65.4918699186992
fly_26	256.255605381166	390.27476635514	438.103565365025	74.9770773638969	36.0048076923077	46.7853658536585
fly_28	172.937704918033	250.574692442882	121.732441471572	32.1484098939929	37.3339317773788	30.8546712802768
fly_29	230.27634194831	441.349376114082	306.333333333333	28.504854368932	18.4957983193277	18.9487179487179
fly_30	53.3318181818182	261.97880539499	255.927643784787	13.8600682593857	20.3517587939699	29.6685082872928
fly_31	227.828947368421	118.355509355509	427.157894736842	36.3908355795148	32.9667458432304	20.7017114914425
fly_32	73.4191616766467	499.552083333333	244.250825082508	49.9817351598174	48.8272138228942	59.7130434782609
