fly_id	Subset_1	Subset_2	Subset_3
fly_01	1	0	0
fly_02	2	0	0
fly_03	0	0	0
fly_04	0	0	0
fly_05	3	0	0
fly_06	0	0	0
fly_07	0	0	0
fly_08	1	3	1
fly_09	2	0	0
fly_10	3	2	0
fly_11	1	0	0
fly_12	0	0	0
fly_13	3	1	0
fly_14	2	2	0
fly_15	1	1	0
fly_16	4	1	1
fly_17	5	0	2
fly_18	3	0	0
fly_19	0	2	0
fly_20	2	0	0
fly_21	0	0	2
fly_22	2	0	0
fly_23	0	0	0
fly_24	0	0	0
fly_25	0	0	0
fly_26	0	0	0
fly_28	1	0	2
fly_29	0	0	0
fly_30	1	0	0
fly_31	0	1	0
fly_32	3	0	0
